unitid,offering_highest_level,offering_highest_degree,offering_grad,inst_size,hbcu,medical_degree,tribal_college,land_grant,sector,inst_control,fips,inst_affiliation,oncampus_housing,calendar_system,study_abroad,dual_credit,ap_credit,employment_services,placement_services,oncampus_daycare,disability_indicator,disability_percentage,cont_prof_prog_offered,occupational_prog_offered,acceptance_rate,tuition_fees_ft
100636,3.076923076923077,36.84615384615385,0.0,1.0,0.0,0.0,0.0,0.0,3.6153846153846154,0.8461538461538461,1.0,1.0,0.45454545454545453,1.0,0.0,0.0,0.6363636363636364,0.45454545454545453,0.0,0.5454545454545454,0.5,7.079084249084248,0.0,0.8181818181818182,0.7104120276160687,11819.969476011054
100654,9.0,11.11111111111111,1.0,2.857142857142857,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9444444444444444,1.0,1.0,1.0,0.6111111111111112,1.0,1.0,0.9444444444444444,1.0,7.079084249084248,0.5555555555555556,0.4444444444444444,0.5918227323051973,7880.601851851852
100663,9.0,11.0,1.0,4.142857142857143,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9,4.0,1.0,0.0,0.8066516577977896,8137.166666666667
100690,9.0,11.222222222222221,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,4.0,0.0,1.0,0.0,0.0,0.9444444444444444,0.6111111111111112,0.16666666666666666,0.0,1.0,7.079084249084248,0.8333333333333334,0.0,0.8,9874.833333333334
100706,9.0,10.555555555555555,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7222222222222222,1.0,1.0,1.0,1.0,1.0,0.9,4.0,0.8333333333333334,0.0,0.8082396470755657,10643.194444444445
100724,8.88888888888889,11.666666666666666,1.0,2.857142857142857,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3888888888888889,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,7.079084249084248,0.0,0.2777777777777778,0.5412283004277839,8814.462962962964
100751,9.0,11.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,4.666666666666667,1.0,1.0,0.577659737866066,11362.25925925926
100760,3.0,40.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.8888888888888888,0.0,0.0,0.0,0.8,4.0,0.0,1.0,0.7104120276160687,4122.185185185185
100812,5.333333333333333,28.333333333333332,0.16666666666666666,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.05555555555555555,0.3888888888888889,0.8333333333333334,1.0,1.0,0.0,1.0,7.079084249084248,0.0,0.0,0.7104120276160687,6377.523809523809
100830,8.666666666666666,14.11111111111111,1.0,2.7857142857142856,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7222222222222222,1.0,1.0,1.0,1.0,0.1111111111111111,0.8,4.0,1.0,0.0,0.8691872758312842,9570.25
100858,9.0,11.0,1.0,5.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4,5.833333333333333,0.5,0.0,0.7774205890994063,11940.962962962964
100919,3.0,40.0,0.0,0.5,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,0.6,0.6,1.0,1.0,0.0,0.6925298144185407,7.079084249084248,0.0,1.0,0.7104120276160687,2996.0
100937,6.111111111111111,24.444444444444443,0.5555555555555556,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.9,11.0,0.0,0.0,0.6238945834589489,21824.428571428572
100973,2.4,31.8,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,0.75,0.75,1.0,1.0,0.0,0.6925298144185407,7.079084249084248,0.0,1.0,0.7104120276160687,2952.5
101028,3.0,40.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,7.079084249084248,0.0,0.9444444444444444,0.7104120276160687,4307.555555555556
101073,5.0,30.0,0.0,0.7857142857142857,1.0,0.0,0.0,0.0,2.0,2.0,1.0,4.0,1.0,1.0,0.0,0.5882352941176471,1.0,1.0,0.7058823529411765,0.29411764705882354,1.0,7.079084249084248,0.0,0.0,0.38171214788732394,7623.64705882353
101107,3.0,40.0,0.0,1.2647372483399486,0.0,0.0,0.0,0.011551613280336685,4.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.6925298144185407,7.079084249084248,0.0,1.0,0.7104120276160687,2693.3333333333335
101116,7.111111111111111,20.27777777777778,0.7777777777777778,1.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,2.0,0.2222222222222222,2.0,0.0,0.0,0.6111111111111112,1.0,1.0,0.0,1.0,7.079084249084248,0.0,0.0,0.7908745247148289,15746.59375
101143,3.0,40.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.9444444444444444,1.0,1.0,0.8333333333333334,1.0,7.079084249084248,0.0,1.0,0.7104120276160687,4164.7037037037035
101161,3.0,40.0,0.0,2.0714285714285716,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.9444444444444444,1.0,1.0,0.0,1.0,7.079084249084248,0.0,1.0,0.7104120276160687,4282.111111111111
101189,8.11111111111111,16.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,4.0,1.0,1.0,0.7777777777777778,1.0,1.0,1.0,1.0,0.0,0.8,4.0,0.2222222222222222,0.2222222222222222,0.5366759517177344,13062.638888888889
101198,3.0,40.0,0.0,1.2647372483399486,0.0,0.0,0.0,0.011551613280336685,5.0,2.0,1.0,4.0,0.0,2.0,0.0,0.6666666666666666,0.6666666666666666,1.0,0.0,0.0,0.6925298144185407,7.079084249084248,0.0,0.3333333333333333,1.0,4598.333333333333
101213,3.0,40.0,0.0,1.2647372483399486,0.0,0.0,0.0,0.011551613280336685,5.0,2.0,1.0,4.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.6925298144185407,7.079084249084248,0.0,0.0,0.8832116788321168,4108.333333333333
101231,1.4285714285714286,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,3.0,1.0,2.0,0.0,4.428571428571429,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.6925298144185407,7.079084249084248,0.0,1.0,0.8549618320610687,6830.0
101240,3.0555555555555554,40.0,0.0,2.857142857142857,1.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,0.5555555555555556,1.0,1.0,1.0,1.0,0.6111111111111112,1.0,7.079084249084248,0.0,1.0,0.7104120276160687,4112.333333333333
101268,2.0,0.0,0.0,1.2647372483399486,0.0,0.0,0.0,0.011551613280336685,9.0,3.0,1.0,2.0,0.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.6925298144185407,7.079084249084248,0.0,1.0,0.7988826815642458,6795.0
101286,3.0,40.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,7.079084249084248,0.0,1.0,0.7104120276160687,4147.222222222223
101295,3.0,40.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,7.079084249084248,0.0,1.0,0.7104120276160687,4196.555555555556
101301,3.0,40.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.9444444444444444,1.0,1.0,0.0,1.0,7.079084249084248,0.0,1.0,0.7104120276160687,4123.888888888889
101347,3.0,40.0,0.0,1.2647372483399486,0.0,0.0,0.0,0.011551613280336685,4.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6925298144185407,7.079084249084248,0.0,1.0,0.7104120276160687,2826.6666666666665
101365,5.611111111111111,27.22222222222222,0.2777777777777778,1.0,0.0,0.0,0.0,0.0,2.888888888888889,2.888888888888889,1.0,2.111111111111111,0.0,1.0,0.0,0.2222222222222222,0.4444444444444444,1.0,1.0,0.0,1.0,7.079084249084248,0.0,0.05555555555555555,0.7135605511240029,11033.772727272728
101435,5.0,30.0,0.0,1.7857142857142858,0.0,0.0,0.0,0.0,2.0,2.0,1.0,4.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,0.0,0.9,4.0,0.0,0.0,0.614017094017094,19321.11111111111
101453,7.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.2222222222222222,1.0,7.079084249084248,0.0,0.0,0.782608695652174,6564.25
101462,3.0,40.0,0.0,1.4285714285714286,1.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.7,4.666666666666667,0.0,1.0,0.7104120276160687,4020.3333333333335
101471,3.0,40.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.1111111111111111,1.0,0.0,0.3888888888888889,0.0,0.0,1.0,0.0,0.8,5.0,0.0,1.0,0.7104120276160687,3313.8333333333335
101480,8.444444444444445,16.38888888888889,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05555555555555555,1.0,1.0,1.0,1.0,1.0,0.0,4.1,0.7222222222222222,0.0,0.7493652209717266,8596.407407407407
101499,3.0,40.0,0.0,1.6428571428571428,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,7.079084249084248,0.0,1.0,0.7104120276160687,4045.4117647058824
101505,3.0,40.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,7.079084249084248,0.0,1.0,0.7104120276160687,4463.888888888889
101514,3.0,40.0,0.0,3.4285714285714284,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.8888888888888888,0.2777777777777778,1.0,7.079084249084248,0.0,1.0,0.7104120276160687,4272.777777777777
101523,3.0,40.0,0.0,1.2647372483399486,0.0,0.0,0.0,0.011551613280336685,4.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.6666666666666666,1.0,1.0,0.0,0.6925298144185407,7.079084249084248,0.0,1.0,0.7104120276160687,2866.6666666666665
101541,5.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8,4.0,0.0,0.0,0.7041524010183479,13143.555555555555
101569,3.0,40.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.0,1.0,1.0,1.0,1.0,0.3888888888888889,1.0,7.079084249084248,0.0,1.0,0.7104120276160687,4337.222222222223
101587,7.444444444444445,19.555555555555557,1.0,2.2857142857142856,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,1.0,1.0,0.7222222222222222,1.0,7.079084249084248,0.0,0.0,0.4773937294008282,7747.787037037037
101602,3.0,40.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.8333333333333334,1.0,1.0,0.2777777777777778,1.0,7.079084249084248,0.0,1.0,0.7104120276160687,4292.222222222223
101648,3.0555555555555554,40.0,0.0,1.0,0.0,0.0,0.0,0.0,4.277777777777778,1.2777777777777777,1.0,1.5555555555555556,1.0,1.0,0.0,0.8888888888888888,0.7777777777777778,0.0,0.0,0.0,1.0,7.079084249084248,0.0,0.0,0.5579191825359963,11135.425925925925
101675,5.0,30.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,4.0,1.0,1.0,0.7222222222222222,0.5555555555555556,0.5555555555555556,0.9444444444444444,1.0,0.0,1.0,7.079084249084248,0.0,0.0,0.7104120276160687,8823.611111111111
101693,7.111111111111111,19.5,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,4.0,1.0,1.0,0.1111111111111111,1.0,1.0,0.8333333333333334,0.6111111111111112,0.0,0.9,5.0,0.0,0.0,0.6486166242075952,11378.305555555555
101709,8.0,20.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,7.2,0.0,0.0,0.7013100144068081,9446.111111111111
101736,3.111111111111111,40.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.5555555555555556,1.0,0.0,1.0,0.8888888888888888,0.7222222222222222,0.4444444444444444,1.0,1.0,7.079084249084248,0.0,1.0,0.7104120276160687,4298.055555555556
101879,8.0,20.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.6666666666666666,0.8,5.0,0.0,0.0,0.7123500747347826,6764.009259259259
101897,3.111111111111111,40.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,7.079084249084248,0.0,1.0,0.7104120276160687,4270.555555555556
101912,6.222222222222222,23.88888888888889,0.6111111111111112,2.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,4.0,1.0,1.0,0.8333333333333334,0.0,1.0,1.0,0.7222222222222222,0.5555555555555556,1.0,7.079084249084248,0.0,0.0,0.48164604552601,13553.448275862069
101949,3.0,40.0,0.0,1.6428571428571428,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.7058823529411765,1.0,0.0,1.0,7.079084249084248,0.0,1.0,0.7104120276160687,4189.843137254902
101958,3.0,40.0,0.0,0.7692307692307693,0.0,0.0,0.0,0.0,6.0,3.0,3.823529411764706,2.0,0.0,2.0,0.0,0.0,0.0,0.125,1.0,0.0,1.0,7.079084249084248,0.0,1.0,0.7104120276160687,7863.875
101994,3.0,40.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,7.079084249084248,0.0,1.0,0.7104120276160687,4187.777777777777
102030,3.2222222222222223,40.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.4444444444444444,0.4444444444444444,0.9444444444444444,0.9,10.0,0.0,1.0,0.7104120276160687,4300.555555555556
102049,9.0,11.0,1.0,2.2857142857142856,0.0,0.0,0.0,0.0,2.0,2.0,1.0,4.0,1.0,4.0,1.0,0.7222222222222222,1.0,1.0,1.0,0.0,0.3,6.285714285714286,1.0,1.0,0.8525071888839914,17106.472222222223
102058,6.833333333333333,20.833333333333332,0.9166666666666666,1.0909090909090908,1.0,0.0,0.0,0.0,2.0,2.0,1.0,4.0,0.7272727272727273,1.0,0.0,0.8181818181818182,1.0,0.0,0.0,0.0,1.0,7.079084249084248,0.0,0.09090909090909091,0.7104120276160687,4272.809523809524
102067,3.0,40.0,0.0,2.642857142857143,0.7777777777777778,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,7.079084249084248,0.0,1.0,0.7104120276160687,4177.555555555556
102076,3.0,40.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.8333333333333334,0.8333333333333334,0.0,1.0,7.079084249084248,0.0,1.0,0.7104120276160687,4302.555555555556
102094,9.0,10.944444444444445,1.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9444444444444444,0.8888888888888888,0.0,0.4,4.5,1.0,1.0,0.8279415650598316,7562.333333333333
102100,7.0,20.0,1.0,1.2647372483399486,0.0,0.0,0.0,0.011551613280336685,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5,0.5,0.0,0.5,0.0,0.6925298144185407,7.079084249084248,0.0,0.0,0.7104120276160687,4424.333333333333
102216,4.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,5.0,2.0,1.0,3.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.6925298144185407,7.079084249084248,0.0,1.0,0.7104120276160687,5075.0
102234,7.555555555555555,20.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,6.1,1.0,0.5555555555555556,0.5294656139146355,16610.11111111111
102261,5.0,30.0,0.0,0.7692307692307693,0.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0,1.0,1.0,0.0,0.8125,0.9375,0.8125,0.0,0.0,0.75,6.5,0.0,0.0,0.6585724797645327,9910.9375
102270,5.0,30.0,0.0,1.4285714285714286,1.0,0.0,0.0,0.0,2.0,2.0,1.0,4.0,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,0.0,1.0,7.079084249084248,0.0,0.0,0.45552851043453974,12040.388888888889
102298,5.111111111111111,29.444444444444443,0.05555555555555555,1.1428571428571428,1.0,0.0,0.0,0.0,2.0,2.0,1.0,4.0,0.9444444444444444,1.0,0.6111111111111112,1.0,0.7777777777777778,1.0,1.0,0.0,1.0,7.079084249084248,0.0,0.0,0.447706294676938,10037.631578947368
102313,3.0,40.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,0.9444444444444444,0.9444444444444444,1.0,1.0,0.0,1.0,7.079084249084248,0.0,1.0,0.7104120276160687,3989.6666666666665
102322,6.2,15.8,0.6,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5,1.0,1.0,1.0,0.0,0.6925298144185407,7.079084249084248,0.0,0.0,0.6622889305816135,4436.0
102331,8.0,20.0,1.0,1.2647372483399486,0.0,0.0,0.0,0.011551613280336685,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.6925298144185407,7.079084249084248,1.0,0.0,0.7104120276160687,4849.777777777777
102359,6.2,15.8,0.6,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.6925298144185407,7.079084249084248,0.0,0.0,0.7104120276160687,4080.5
102368,8.555555555555555,15.944444444444445,1.0,4.642857142857143,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,7.079084249084248,1.0,0.8333333333333334,0.7576282031110692,7327.37037037037
102377,9.0,11.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,0.3888888888888889,0.9444444444444444,1.0,1.0,1.0,0.16666666666666666,1.0,7.079084249084248,1.0,0.6111111111111112,0.5435051784991032,16189.722222222223
102395,8.88888888888889,12.555555555555555,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.079084249084248,0.0,0.0,0.7104120276160687,13966.545454545454
102429,3.0,40.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.4444444444444444,1.0,7.079084249084248,0.0,1.0,0.7104120276160687,4319.888888888889
102553,8.166666666666666,17.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7777777777777778,1.0,7.079084249084248,1.0,1.0,0.770152294111941,9695.101851851852
102580,5.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,1.0,1.0,0.0,1.0,1.0,0.6,0.0,0.0,1.0,7.079084249084248,0.0,0.0,0.7692307692307693,8234.0
102614,9.0,11.11111111111111,1.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2222222222222222,0.8,4.0,1.0,1.0,0.7617274439308338,9940.731481481482
102632,7.055555555555555,20.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9444444444444444,1.0,0.05555555555555555,0.5,4.4,0.7222222222222222,1.0,0.6595907928388747,9858.37037037037
102669,7.888888888888889,16.88888888888889,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.5,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.0,0.0,1.0,7.079084249084248,0.0,0.0,0.5531931964056482,15978.925925925925
102845,5.555555555555555,27.22222222222222,0.2777777777777778,1.6428571428571428,0.0,0.0,0.0,0.0,3.0,3.0,10.5,2.0,0.0,3.7777777777777777,0.0,0.7222222222222222,0.6666666666666666,1.0,1.0,0.0,1.0,7.079084249084248,0.0,0.4444444444444444,0.7104120276160687,19451.45
102845,5.555555555555555,27.22222222222222,0.2777777777777778,1.6428571428571428,0.0,0.0,0.0,0.0,3.0,3.0,10.5,2.0,0.0,3.7777777777777777,0.0,0.7222222222222222,0.6666666666666666,1.0,1.0,0.0,1.0,7.079084249084248,0.0,0.4444444444444444,1.0,19451.45
103361,3.0714285714285716,40.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,7.079084249084248,0.0,1.0,0.9175824175824175,3583.6153846153848
103440,5.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,1.0,1.0,0.0,1.0,1.0,0.6666666666666666,0.0,1.0,0.6925298144185407,7.079084249084248,0.16666666666666666,0.0,0.7104120276160687,10234.333333333334
103644,4.466666666666667,32.666666666666664,0.0,1.5454545454545454,0.0,0.0,0.0,0.0,3.8,3.0,4.0,2.0,0.0,3.0714285714285716,0.0,0.0,0.07142857142857142,1.0,1.0,0.0,1.0,7.079084249084248,0.0,0.42857142857142855,0.6555063187264073,12479.214285714286
103723,5.0,30.0,0.0,1.4545454545454546,0.0,0.0,0.0,0.0,3.0,3.0,4.0,2.0,0.0,4.066666666666666,0.06666666666666667,0.26666666666666666,0.6,1.0,1.0,0.0,1.0,7.079084249084248,0.0,0.13333333333333333,0.709764108689161,25633.363636363636
103778,7.777777777777778,20.0,1.0,1.4285714285714286,0.0,0.0,0.0,0.0,1.7777777777777777,1.7777777777777777,4.0,2.6470588235294117,1.0,2.6470588235294117,0.8823529411764706,0.0,0.0,1.0,1.0,0.0,0.0,7.079084249084248,0.6470588235294118,0.0,0.7104120276160687,40523.64705882353
103787,5.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,1.0,1.0,0.0,0.9333333333333333,0.7333333333333333,0.8666666666666667,0.26666666666666666,0.0,1.0,7.079084249084248,0.0,0.13333333333333333,0.6632124352331606,8045.2
103945,4.0,32.22222222222222,0.0,1.0,0.0,0.0,0.0,0.0,4.166666666666667,2.6666666666666665,4.0,2.3333333333333335,0.0,6.055555555555555,0.0,0.0,0.2777777777777778,0.9444444444444444,1.0,0.0,1.0,7.079084249084248,0.0,1.0,0.28688524590163933,17487.75
103963,2.888888888888889,20.0,0.0,1.1428571428571428,0.0,0.0,0.0,0.0,7.0,3.0,4.0,2.0,0.0,4.722222222222222,0.0,0.0,0.0,0.5555555555555556,1.0,0.0,1.0,7.079084249084248,0.0,0.8888888888888888,0.8974358974358975,21860.428571428572
104090,5.666666666666667,26.666666666666668,0.3333333333333333,1.6428571428571428,0.0,0.0,0.0,0.0,2.6666666666666665,2.6666666666666665,4.0,2.3333333333333335,0.0,6.722222222222222,0.0,0.1111111111111111,0.2777777777777778,1.0,1.0,0.3888888888888889,1.0,7.079084249084248,0.05555555555555555,1.0,0.7104120276160687,10225.0
104151,9.0,11.166666666666666,1.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,4.5,1.0,0.0,0.8675174269779709,11628.824074074075
104160,3.3333333333333335,40.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,7.079084249084248,0.0,1.0,0.7104120276160687,3234.4444444444443
104179,9.0,10.944444444444445,1.0,5.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1,6.0,1.0,0.4444444444444444,0.7979693138423881,12453.194444444445
104188,5.888888888888889,25.555555555555557,0.4444444444444444,1.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,2.0,0.0,2.2777777777777777,0.0,0.2222222222222222,0.5,1.0,1.0,0.0,1.0,7.079084249084248,0.0,0.1111111111111111,0.8708133971291866,22594.84
104346,3.0,40.0,0.0,2.9285714285714284,0.0,0.0,0.0,0.0,4.0,1.0,4.0,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,0.0,0.8888888888888888,0.8,4.0,0.0,1.0,0.7104120276160687,3966.1111111111113
104364,5.294117647058823,30.0,0.29411764705882354,1.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,2.0,0.0,2.0,0.0,0.0,0.29411764705882354,1.0,1.0,0.0,1.0,7.079084249084248,0.17647058823529413,0.29411764705882354,0.7104120276160687,10923.545454545454
104425,3.0,40.0,0.0,2.0714285714285716,0.0,0.0,0.0,0.0,4.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0,0.8888888888888888,1.0,0.6666666666666666,0.0,1.0,7.079084249084248,0.0,1.0,0.7104120276160687,2994.240740740741
104504,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,3.0,4.0,2.0,0.0,6.333333333333333,0.0,0.0,0.0,0.16666666666666666,1.0,0.0,1.0,7.079084249084248,0.0,1.0,0.8091286307053942,10262.0
104531,6.384615384615385,23.076923076923077,0.6923076923076923,1.5555555555555556,0.0,0.0,0.0,0.0,3.0,3.0,4.0,2.0,0.0,1.0,0.0,0.5,1.0,1.0,0.75,0.0,1.0,7.079084249084248,0.0,0.0,0.7157327385930675,12929.761904761905
104577,3.0,40.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,7.079084249084248,0.0,1.0,0.7104120276160687,3651.074074074074
104586,7.0,20.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7777777777777778,0.0,0.5,4.2,0.0,0.0,0.7991726618705036,21568.555555555555
104665,7.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,3.0,1.0,3.0,0.1,0.0,1.0,0.0,0.0,0.0,0.0,7.079084249084248,0.0,0.0,0.7272727272727273,32176.666666666668
